185972.400022,-102.525458,138.751504,-22.437229,  35.6675852607, 139.7910673316,37.290171,16
185972.600022,-102.526978,138.756092,-22.416683,  35.6675853020, 139.7910673148,37.310717,16
185972.800022,-102.730350,138.762751,-22.870038,  35.6675853621, 139.7910650660,36.857362,17
185973.000022,-102.766292,138.804999,-22.731464,  35.6675857429, 139.7910646686,36.995936,17
185973.200021,-102.648984,138.767739,-22.961744,  35.6675854070, 139.7910659657,36.765656,17
185973.400021,-102.632756,138.773909,-22.925211,  35.6675854626, 139.7910661452,36.802189,17
185973.600021,-102.606227,138.708115,-23.207576,  35.6675848696, 139.7910664385,36.519824,17
185973.800021,-102.429695,138.775467,-23.518089,  35.6675854767, 139.7910683905,36.209311,17
185974.000021,-102.320982,138.724892,-23.865929,  35.6675850208, 139.7910695926,35.861471,17
185974.200021,-102.368388,138.778520,-23.667891,  35.6675855042, 139.7910690684,36.059509,17
185974.400021,-102.381051,138.798576,-24.088782,  35.6675856850, 139.7910689284,35.638618,17
185974.600021,-102.472379,138.807819,-23.993132,  35.6675857683, 139.7910679185,35.734268,17
185974.800021,-102.414854,138.660684,-23.681276,  35.6675844421, 139.7910685546,36.046124,16
185975.000021,-102.259309,138.721197,-23.606787,  35.6675849875, 139.7910702745,36.120613,16
185975.200021,-102.332407,138.822942,-23.643580,  35.6675859046, 139.7910694662,36.083820,17
185975.400021,-102.258281,138.737919,-23.903859,  35.6675851382, 139.7910702859,35.823541,16
185975.600021,-102.130059,138.777483,-24.022078,  35.6675854948, 139.7910717037,35.705322,16
185975.800021,-102.053460,138.895322,-24.107790,  35.6675865570, 139.7910725507,35.619610,16
185976.000021,-102.158068,138.954523,-24.869547,  35.6675870906, 139.7910713940,34.857853,17
185976.200021,-102.118454,138.836772,-25.031382,  35.6675860292, 139.7910718320,34.696018,17
185976.400021,-102.141604,138.723220,-24.360269,  35.6675850058, 139.7910715760,35.367131,16
185976.600020,-102.033580,138.865101,-24.275382,  35.6675862846, 139.7910727705,35.452018,16
185976.800020,-102.226711,139.081104,-24.169539,  35.6675882315, 139.7910706349,35.557861,17
185977.000020,-102.280538,139.042675,-23.977264,  35.6675878851, 139.7910700397,35.750136,17
185977.200020,-102.176322,138.823018,-24.236211,  35.6675859053, 139.7910711921,35.491189,16
185977.400020,-102.248570,138.884723,-24.267752,  35.6675864614, 139.7910703933,35.459648,16
185977.600020,-102.292235,138.832215,-23.919605,  35.6675859882, 139.7910699104,35.807795,16
185977.800020,-102.311233,138.932950,-24.137375,  35.6675868961, 139.7910697004,35.590025,16
185978.000020,-102.321789,138.866330,-23.794474,  35.6675862956, 139.7910695836,35.932926,16
185978.200020,-102.345618,138.976985,-23.717009,  35.6675872930, 139.7910693201,36.010391,16
185978.400020,-102.337223,139.048034,-23.740146,  35.6675879334, 139.7910694130,35.987254,16
185978.600020,-102.342864,139.146693,-23.307313,  35.6675888226, 139.7910693506,36.420087,16
185978.800020,-102.275276,139.174949,-23.656203,  35.6675890773, 139.7910700979,36.071197,16
185979.000020,-102.297893,139.176021,-23.942372,  35.6675890870, 139.7910698478,35.785028,16
185979.200020,-102.244799,139.296717,-23.756995,  35.6675901749, 139.7910704349,35.970405,16
185979.400020,-102.294307,139.164683,-23.595397,  35.6675889848, 139.7910698875,36.132003,16
185979.600020,-102.231436,139.040352,-23.702414,  35.6675878642, 139.7910705827,36.024986,16
185979.800019,-102.039285,139.038141,-24.095813,  35.6675878442, 139.7910727074,35.631587,16
