185980.399907,16,-101.699302,137.477684,-20.702526,35.667574,139.791076,39.024874,0.797502,1.469072,5,294018.193970,-4.698297,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185980.599907,16,-101.682896,137.471539,-20.648819,35.667574,139.791077,39.078581,0.797493,1.469068,5,294036.869401,-4.810651,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185980.799907,16,-101.660858,137.450411,-20.644515,35.667574,139.791077,39.082885,0.797485,1.469065,5,294055.479271,-4.847096,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185980.999907,16,-101.630870,137.396001,-20.604107,35.667573,139.791077,39.123293,0.797477,1.469062,5,294074.114422,-4.915153,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185981.199907,16,-101.597620,137.381312,-20.722566,35.667573,139.791078,39.004834,0.797468,1.469059,5,294092.625887,-4.950951,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185981.399907,16,-101.577725,137.320918,-20.654477,35.667572,139.791078,39.072923,0.797460,1.469055,5,294111.290628,-4.964879,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185981.599906,16,-101.529548,137.273167,-20.590765,35.667572,139.791078,39.136635,0.797452,1.469052,5,294129.913021,-4.940468,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185981.799906,16,-101.450286,137.245824,-20.845151,35.667572,139.791079,38.882249,0.797443,1.469049,5,294148.365028,-4.955495,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185981.999906,16,-101.506989,137.248846,-20.804038,35.667572,139.791079,38.923362,0.797435,1.469045,5,294166.994235,-4.963586,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185982.199906,16,-101.466579,137.222706,-20.849061,35.667571,139.791079,38.878339,0.797427,1.469042,5,294185.489676,-4.924103,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185982.399906,16,-101.421978,137.151130,-20.798619,35.667571,139.791080,38.928781,0.797418,1.469039,5,294204.037936,-4.864504,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185982.599906,16,-101.494987,137.163931,-20.687045,35.667571,139.791079,39.040355,0.797410,1.469036,5,294222.709986,-4.872458,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185982.799906,16,-101.474346,137.166338,-20.536850,35.667571,139.791079,39.190550,0.797401,1.469032,5,294241.417789,-4.861162,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185982.999906,16,-101.526949,137.161985,-20.368055,35.667571,139.791078,39.359345,0.797393,1.469029,5,294260.088125,-4.847070,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185983.199906,16,-101.505415,137.091410,-20.289782,35.667570,139.791079,39.437618,0.797385,1.469026,5,294278.686449,-4.854424,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185983.399906,16,-101.464242,137.125938,-20.347698,35.667571,139.791079,39.379702,0.797376,1.469022,5,294297.258818,-4.886003,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185983.599906,16,-101.486649,137.174165,-20.179528,35.667571,139.791079,39.547872,0.797368,1.469019,5,294316.016265,-4.987811,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185983.799906,16,-101.553663,137.186163,-20.120142,35.667571,139.791078,39.607258,0.797360,1.469016,5,294334.697616,-4.996658,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185983.999906,16,-101.579130,137.145982,-19.994450,35.667571,139.791078,39.732950,0.797351,1.469012,5,294353.384416,-5.026682,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185984.199906,16,-101.584691,137.171537,-19.960327,35.667571,139.791078,39.767073,0.797343,1.469009,5,294371.980506,-4.973570,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185984.399906,16,-101.622764,137.052531,-19.830309,35.667570,139.791077,39.897091,0.797335,1.469006,5,294390.616871,-4.949689,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185984.599905,16,-101.576478,137.052458,-19.860120,35.667570,139.791078,39.867280,0.797326,1.469002,5,294409.146485,-4.936374,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185984.799905,16,-101.591898,137.054338,-19.748022,35.667570,139.791078,39.979378,0.797318,1.468999,5,294427.745903,-4.911686,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185984.999905,16,-101.605576,137.039476,-19.595628,35.667570,139.791078,40.131772,0.797310,1.468995,5,294446.437175,-4.945219,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185985.199905,16,-101.567043,136.944279,-19.624371,35.667569,139.791078,40.103029,0.797301,1.468992,5,294465.021506,-4.994797,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185985.399905,16,-101.612998,136.909564,-19.434630,35.667569,139.791077,40.292770,0.797293,1.468989,5,294483.769448,-5.056770,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185985.599905,16,-101.584854,136.836246,-19.380799,35.667568,139.791078,40.346601,0.797285,1.468985,5,294502.398210,-5.017115,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185985.799905,16,-101.543061,136.914362,-19.333004,35.667569,139.791078,40.394396,0.797276,1.468982,5,294521.054459,-5.015203,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185985.999905,16,-101.512935,136.916477,-19.156749,35.667569,139.791079,40.570651,0.797268,1.468978,5,294539.836233,-5.035940,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185986.199905,16,-101.551024,136.879993,-18.927668,35.667568,139.791078,40.799732,0.797260,1.468975,5,294558.735061,-5.025027,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185986.399905,16,-101.581101,137.007572,-18.979189,35.667570,139.791078,40.748211,0.797251,1.468972,5,294577.497711,-5.021052,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185986.599905,16,-101.524397,137.038915,-19.124954,35.667570,139.791078,40.602446,0.797243,1.468968,5,294596.214479,-5.058042,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185986.799905,16,-101.512336,136.997380,-19.140557,35.667569,139.791079,40.586843,0.797235,1.468965,5,294614.924251,-4.999061,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185986.999905,16,-101.482074,136.923707,-19.171645,35.667569,139.791079,40.555755,0.797226,1.468961,5,294633.607681,-4.939251,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185987.199905,16,-101.513508,136.814144,-19.060992,35.667568,139.791079,40.666408,0.797218,1.468958,5,294652.408706,-4.967505,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185987.399905,16,-101.531575,136.842188,-18.974668,35.667568,139.791078,40.752732,0.797210,1.468954,5,294671.194126,-4.937368,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185987.599904,16,-101.505931,136.844848,-18.946555,35.667568,139.791079,40.780845,0.797201,1.468951,5,294689.925838,-4.903391,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185987.799904,16,-101.577557,136.902669,-18.672899,35.667569,139.791078,41.054501,0.797193,1.468947,5,294708.859294,-4.895987,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185987.999904,16,-101.591751,136.877382,-18.665402,35.667568,139.791078,41.061998,0.797185,1.468944,5,294727.616701,-4.884921,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185988.199904,16,-101.594618,136.928973,-18.590813,35.667569,139.791078,41.136587,0.797176,1.468940,5,294746.396892,-4.932053,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185988.399904,16,-101.572706,136.891752,-18.520483,35.667568,139.791078,41.206917,0.797168,1.468937,5,294765.169878,-4.927652,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185988.599904,16,-101.614945,136.937132,-18.498463,35.667569,139.791077,41.228937,0.797160,1.468934,5,294783.885272,-4.942234,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185988.799904,16,-101.573955,136.811894,-18.649897,35.667568,139.791078,41.077503,0.797151,1.468930,5,294802.423728,-4.861603,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185988.999904,16,-101.601053,136.731316,-18.569974,35.667567,139.791078,41.157426,0.797143,1.468927,5,294821.175902,-4.840864,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185989.199904,16,-101.581529,136.708029,-18.485927,35.667567,139.791078,41.241473,0.797135,1.468923,5,294839.837009,-4.752122,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185989.399904,16,-101.628990,136.728230,-18.284965,35.667567,139.791077,41.442435,0.797127,1.468920,5,294858.603222,-4.680882,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185989.599904,16,-101.550266,136.750433,-18.232435,35.667567,139.791078,41.494965,0.797118,1.468916,5,294877.238837,-4.617048,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185989.799904,16,-101.594130,136.795736,-18.081336,35.667568,139.791078,41.646064,0.797110,1.468912,5,294895.983209,-4.595238,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185989.999904,16,-101.539009,136.766927,-17.994688,35.667567,139.791078,41.732712,0.797102,1.468909,5,294914.660119,-4.521863,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185990.199904,16,-101.597946,136.766744,-17.739241,35.667567,139.791078,41.988159,0.797093,1.468905,5,294933.448474,-4.527544,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185990.399903,16,-101.584587,136.760560,-17.667651,35.667567,139.791078,42.059749,0.797085,1.468902,5,294952.216957,-4.564977,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185990.599903,16,-101.666130,136.707702,-17.602965,35.667567,139.791077,42.124435,0.797077,1.468898,5,294970.870761,-4.559238,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185990.799903,16,-101.700882,136.749539,-17.375669,35.667567,139.791076,42.351731,0.797068,1.468895,5,294989.716044,-4.609904,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185990.999903,16,-101.729233,136.797370,-17.496377,35.667568,139.791076,42.231023,0.797060,1.468891,5,295008.245530,-4.534622,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185991.199903,17,-102.346571,136.891746,-17.820302,35.667568,139.791069,41.907098,0.784084,1.455783,5,295026.641483,-5.042855,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185991.399903,17,-102.399591,136.839081,-17.770337,35.667568,139.791069,41.957063,0.784075,1.455779,5,295045.308623,-5.043875,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185991.599903,17,-102.442959,136.859839,-17.698795,35.667568,139.791068,42.028605,0.784066,1.455775,5,295063.984237,-5.047651,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185991.799903,16,-101.868316,136.643001,-17.155876,35.667566,139.791075,42.571524,0.797027,1.468877,5,295082.932683,-4.442052,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185991.999903,16,-101.814434,136.610352,-17.129726,35.667566,139.791075,42.597674,0.797018,1.468873,5,295101.533581,-4.383402,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185992.199903,16,-101.807319,136.565395,-17.059108,35.667566,139.791075,42.668292,0.797010,1.468870,5,295120.196068,-4.310577,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185992.399903,16,-101.807326,136.555756,-16.976343,35.667565,139.791075,42.751057,0.797002,1.468866,5,295138.818777,-4.194958,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185992.599903,16,-101.811310,136.483310,-16.862134,35.667565,139.791075,42.865266,0.796993,1.468862,5,295157.507799,-4.186855,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185992.799903,16,-101.701331,136.440961,-16.903262,35.667564,139.791076,42.824138,0.796985,1.468859,5,295176.051784,-4.222301,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185992.999903,16,-101.676240,136.442764,-16.839984,35.667564,139.791077,42.887416,0.796977,1.468855,5,295194.677320,-4.261780,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185993.199903,16,-101.780070,136.438372,-16.560896,35.667564,139.791076,43.166504,0.796968,1.468852,5,295213.456902,-4.337905,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185993.399902,16,-101.678905,136.380959,-16.656313,35.667564,139.791077,43.071087,0.796960,1.468848,5,295231.953510,-4.341770,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185993.599902,16,-101.731909,136.384478,-16.554647,35.667564,139.791076,43.172753,0.796952,1.468844,5,295250.615999,-4.393768,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185993.799902,16,-101.762722,136.366441,-16.451605,35.667564,139.791076,43.275795,0.796943,1.468841,5,295269.259921,-4.423153,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185993.999902,16,-101.793004,136.351090,-16.438368,35.667564,139.791075,43.289032,0.796935,1.468837,5,295287.794278,-4.385872,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185994.199902,16,-101.745654,136.341929,-16.767311,35.667564,139.791076,42.960089,0.796927,1.468833,5,295306.115978,-4.352963,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185994.399902,16,-101.740284,136.297870,-16.944182,35.667563,139.791076,42.783218,0.796919,1.468830,5,295324.492498,-4.284396,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185994.599902,16,-101.721706,136.322135,-17.059647,35.667563,139.791076,42.667753,0.796910,1.468826,5,295342.931826,-4.215532,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185994.799902,16,-101.759758,136.353855,-17.141319,35.667564,139.791076,42.586081,0.796902,1.468822,5,295361.401641,-4.218935,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185994.999902,16,-101.817361,136.358512,-17.065010,35.667564,139.791075,42.662390,0.796894,1.468819,5,295380.004467,-4.282958,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185995.199902,16,-101.894582,136.333449,-16.962617,35.667563,139.791074,42.764783,0.796885,1.468815,5,295398.622662,-4.346992,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185995.399902,16,-101.919973,136.323829,-16.912651,35.667563,139.791074,42.814749,0.796877,1.468811,5,295417.209243,-4.386913,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185995.599902,16,-101.949465,136.400800,-16.804192,35.667564,139.791074,42.923208,0.796869,1.468808,5,295435.839254,-4.456507,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185995.799902,16,-101.873952,136.312566,-17.046695,35.667563,139.791075,42.680705,0.796860,1.468804,5,295454.206737,-4.472472,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185995.999902,16,-101.873966,136.290106,-16.938351,35.667563,139.791075,42.789049,0.796852,1.468800,5,295472.852240,-4.431895,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185996.199901,16,-101.865349,136.328634,-16.843766,35.667563,139.791075,42.883634,0.796844,1.468796,5,295491.453859,-4.443511,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185996.399901,16,-101.826779,136.310590,-16.895934,35.667563,139.791075,42.831466,0.796835,1.468793,5,295509.961185,-4.420729,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185996.599901,17,-102.489803,136.480582,-17.391915,35.667565,139.791068,42.335485,0.783844,1.455684,5,295528.262843,-5.109940,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185996.799901,16,-101.969362,136.212176,-16.624385,35.667562,139.791073,43.103015,0.796819,1.468785,5,295547.374097,-4.499160,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,101
185996.999901,17,-102.618860,136.439842,-17.326184,35.667564,139.791066,42.401216,0.783826,1.455677,5,295565.519403,-5.104767,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185997.199901,17,-102.584131,136.490956,-17.441116,35.667565,139.791067,42.286284,0.783818,1.455673,5,295584.010273,-5.119094,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185997.399901,17,-102.631789,136.537550,-17.572087,35.667565,139.791066,42.155313,0.783809,1.455669,5,295602.530453,-5.177724,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185997.599901,17,-102.659052,136.493871,-17.553016,35.667565,139.791066,42.174384,0.783800,1.455666,5,295621.132685,-5.264199,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185997.799901,17,-102.619957,136.463505,-17.885188,35.667565,139.791066,41.842212,0.783791,1.455662,5,295639.429528,-5.131893,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185997.999901,17,-102.608739,136.481130,-17.956793,35.667565,139.791066,41.770607,0.783782,1.455658,5,295657.979043,-5.174112,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185998.199901,17,-102.614449,136.488263,-17.880476,35.667565,139.791066,41.846924,0.783773,1.455654,5,295676.626160,-5.251778,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
185998.399901,17,-102.603531,136.520281,-17.775727,35.667565,139.791066,41.951673,0.783764,1.455650,5,295695.322327,-5.348998,0.000000,0.000000,20,15,13,5,24,21,18,33,34,123,110,109,111,107,108,124,101
