185976.800020,-102.668902,137.921965,-20.254975,  35.6675777838, 139.7910657456,39.472425,4.526576,17
185977.000020,-102.668643,137.920704,-20.257220,  35.6675777724, 139.7910657485,39.470180,5.181176,17
185977.200020,-102.669245,137.923577,-20.254545,  35.6675777983, 139.7910657418,39.472855,4.772309,16
185977.400020,-102.669569,137.922684,-20.253485,  35.6675777903, 139.7910657382,39.473915,5.437262,16
185977.600020,-102.668485,137.923400,-20.264011,  35.6675777967, 139.7910657502,39.463389,5.755110,16
185977.800020,-102.670742,137.920972,-20.257109,  35.6675777748, 139.7910657253,39.470291,5.187295,16
185978.000020,-102.670296,137.921062,-20.258560,  35.6675777757, 139.7910657302,39.468840,5.875478,16
185978.200020,-102.671011,137.921806,-20.255075,  35.6675777824, 139.7910657223,39.472325,5.469208,16
185978.400020,-102.671608,137.921025,-20.257332,  35.6675777753, 139.7910657157,39.470068,5.521592,16
185978.600020,-102.670881,137.923565,-20.259553,  35.6675777982, 139.7910657237,39.467847,5.915019,16
185978.800020,-102.671738,137.923017,-20.253245,  35.6675777933, 139.7910657142,39.474155,5.200788,16
185979.000020,-102.671835,137.921936,-20.255664,  35.6675777835, 139.7910657132,39.471736,4.674910,16
185979.200020,-102.672595,137.921846,-20.251892,  35.6675777827, 139.7910657048,39.475508,4.527439,16
185979.400020,-102.673987,137.921196,-20.251682,  35.6675777769, 139.7910656894,39.475718,4.997109,16
185979.600020,-102.671575,137.923090,-20.253961,  35.6675777939, 139.7910657160,39.473439,5.750627,16
185979.800019,-102.671571,137.921239,-20.257920,  35.6675777772, 139.7910657161,39.469480,4.882908,16
185980.000019,-102.670099,137.923054,-20.256105,  35.6675777936, 139.7910657324,39.471295,5.879488,16
185980.200019,-102.670818,137.921845,-20.254850,  35.6675777827, 139.7910657244,39.472550,5.110708,16
185980.400019,-102.672024,137.923062,-20.253137,  35.6675777937, 139.7910657111,39.474263,5.153486,16
185980.600019,-102.671846,137.922300,-20.255057,  35.6675777868, 139.7910657130,39.472343,4.651163,16
185980.800019,-102.670932,137.921216,-20.259333,  35.6675777770, 139.7910657231,39.468067,4.977515,16
185981.000019,-102.670751,137.922223,-20.252922,  35.6675777861, 139.7910657251,39.474478,6.521197,16
185981.200019,-102.673423,137.921693,-20.258996,  35.6675777813, 139.7910656956,39.468404,4.443888,16
185981.400019,-102.670066,137.921681,-20.257723,  35.6675777812, 139.7910657327,39.469677,6.553002,16
185981.600019,-102.669903,137.922623,-20.255822,  35.6675777897, 139.7910657345,39.471578,6.465272,16
185981.800019,-102.671315,137.922639,-20.254151,  35.6675777899, 139.7910657189,39.473249,5.932002,16
185982.000019,-102.672505,137.921771,-20.252219,  35.6675777820, 139.7910657057,39.475181,5.424366,16
185982.200019,-102.671856,137.921603,-20.255090,  35.6675777805, 139.7910657129,39.472310,4.800720,16
185982.400019,-102.670395,137.922352,-20.255484,  35.6675777873, 139.7910657291,39.471916,6.206004,16
185982.600019,-102.669713,137.923231,-20.255494,  35.6675777952, 139.7910657366,39.471906,6.223306,16
185982.800019,-102.670047,137.923996,-20.254270,  35.6675778021, 139.7910657329,39.473130,5.249858,16
185983.000018,-102.672373,137.923541,-20.255847,  35.6675777980, 139.7910657072,39.471553,6.108470,16
185983.200018,-102.672330,137.923480,-20.252619,  35.6675777975, 139.7910657077,39.474781,6.957164,16
185983.400018,-102.672698,137.921383,-20.255754,  35.6675777785, 139.7910657036,39.471646,7.075701,16
185983.600018,-102.671823,137.922603,-20.249856,  35.6675777895, 139.7910657133,39.477544,6.431967,16
185983.800018,-102.670480,137.922993,-20.255609,  35.6675777931, 139.7910657281,39.471791,7.242128,16
185984.000018,-102.670660,137.924552,-20.256262,  35.6675778071, 139.7910657262,39.471138,7.394862,16
185984.200018,-102.671463,137.922882,-20.260179,  35.6675777921, 139.7910657173,39.467221,6.927289,16
185984.400018,-102.672442,137.922745,-20.254298,  35.6675777908, 139.7910657064,39.473102,7.786567,16
185984.600018,-102.670717,137.923958,-20.250308,  35.6675778018, 139.7910657255,39.477092,8.195282,16
185984.800018,-102.671285,137.923298,-20.253236,  35.6675777958, 139.7910657192,39.474164,7.127702,16
185985.000018,-102.671516,137.923903,-20.253600,  35.6675778013, 139.7910657167,39.473800,7.822514,16
185985.200018,-102.673203,137.923828,-20.253767,  35.6675778006, 139.7910656980,39.473633,6.171288,16
185985.400018,-102.672006,137.923275,-20.254064,  35.6675777956, 139.7910657113,39.473336,7.493722,16
185985.600018,-102.670812,137.922447,-20.258367,  35.6675777881, 139.7910657245,39.469033,6.372909,16
185985.800018,-102.670722,137.923693,-20.250294,  35.6675777994, 139.7910657255,39.477106,7.446901,16
185986.000018,-102.670805,137.920663,-20.253158,  35.6675777721, 139.7910657245,39.474242,8.001154,16
185986.200017,-102.673665,137.923091,-20.249513,  35.6675777939, 139.7910656929,39.477887,9.647762,16
185986.400017,-102.673966,137.921327,-20.254726,  35.6675777780, 139.7910656896,39.472674,7.973126,16
185986.600017,-102.670225,137.921862,-20.251936,  35.6675777829, 139.7910657310,39.475464,7.668340,16
185986.800017,-102.671304,137.922953,-20.256181,  35.6675777927, 139.7910657190,39.471219,8.504527,16
185987.000017,-102.671775,137.922670,-20.254108,  35.6675777902, 139.7910657138,39.473292,6.110833,16
185987.200017,-102.670788,137.922950,-20.257038,  35.6675777927, 139.7910657247,39.470362,7.900943,16
185987.400017,-102.670669,137.923147,-20.253131,  35.6675777944, 139.7910657261,39.474269,8.789596,16
185987.600017,-102.671983,137.921083,-20.257679,  35.6675777758, 139.7910657115,39.469721,10.326154,16
185987.800017,-102.670381,137.923558,-20.256226,  35.6675777982, 139.7910657292,39.471174,10.776346,16
185988.000017,-102.671353,137.922491,-20.252485,  35.6675777885, 139.7910657185,39.474915,9.450401,16
185988.200017,-102.670475,137.923702,-20.255349,  35.6675777994, 139.7910657282,39.472051,8.185327,16
185988.400017,-102.671904,137.922047,-20.253193,  35.6675777845, 139.7910657124,39.474207,9.331856,16
185988.600017,-102.672753,137.923060,-20.257758,  35.6675777937, 139.7910657030,39.469642,9.004969,16
185988.800017,-102.670702,137.921878,-20.254548,  35.6675777830, 139.7910657257,39.472852,9.122746,16
185989.000017,-102.671491,137.924165,-20.259333,  35.6675778036, 139.7910657170,39.468067,10.610656,16
185989.200017,-102.673582,137.922696,-20.257032,  35.6675777904, 139.7910656938,39.470368,11.389076,16
185989.400016,-102.672030,137.925286,-20.255865,  35.6675778137, 139.7910657110,39.471535,9.079148,16
185989.600016,-102.674270,137.922981,-20.256027,  35.6675777930, 139.7910656862,39.471373,16.685968,16
185989.800016,-102.670959,137.925799,-20.251759,  35.6675778183, 139.7910657228,39.475641,14.981168,16
185990.000016,-102.675057,137.925740,-20.248152,  35.6675778178, 139.7910656775,39.479248,13.949086,16
185990.200016,-102.672896,137.924983,-20.251590,  35.6675778110, 139.7910657014,39.475810,14.222450,16
185990.400016,-102.671948,137.924312,-20.250252,  35.6675778050, 139.7910657119,39.477148,18.486463,16
185990.600016,-102.674280,137.924558,-20.254077,  35.6675778072, 139.7910656861,39.473323,15.966225,16
185990.800016,-102.672586,137.923643,-20.255156,  35.6675777989, 139.7910657049,39.472244,18.314092,16
185991.000016,-102.671962,137.927960,-20.252344,  35.6675778378, 139.7910657118,39.475056,16.725533,16
185991.200016,-102.671422,137.926176,-20.251745,  35.6675778217, 139.7910657177,39.475655,16.940276,17
185991.400016,-102.673685,137.925573,-20.248067,  35.6675778163, 139.7910656927,39.479333,25.011939,17
185991.600016,-102.671058,137.927445,-20.251963,  35.6675778332, 139.7910657218,39.475437,16.361293,17
185991.800016,-102.671317,137.926217,-20.252944,  35.6675778221, 139.7910657189,39.474456,18.490047,16
185992.000016,-102.672344,137.927063,-20.244410,  35.6675778297, 139.7910657075,39.482990,20.827286,16
185992.200016,-102.670804,137.926864,-20.249966,  35.6675778280, 139.7910657246,39.477434,15.309708,16
185992.400016,-102.671348,137.924720,-20.252702,  35.6675778086, 139.7910657185,39.474698,13.590476,16
185992.600015,-102.671101,137.925089,-20.253701,  35.6675778120, 139.7910657213,39.473699,15.274086,16
185992.800015,-102.672729,137.928627,-20.247055,  35.6675778438, 139.7910657033,39.480345,18.528040,16
185993.000015,-102.671496,137.926522,-20.251084,  35.6675778249, 139.7910657169,39.476316,20.566112,16
185993.200015,-102.669462,137.925865,-20.251693,  35.6675778189, 139.7910657394,39.475707,17.357021,16
185993.400015,-102.672465,137.928241,-20.254132,  35.6675778404, 139.7910657062,39.473268,11.186743,16
185993.600015,-102.670250,137.928004,-20.252270,  35.6675778382, 139.7910657307,39.475130,16.368750,16
185993.800015,-102.673059,137.927100,-20.251014,  35.6675778301, 139.7910656996,39.476386,12.367545,16
185994.000015,-102.672751,137.926780,-20.253666,  35.6675778272, 139.7910657030,39.473734,8.820963,16
185994.200015,-102.672036,137.929308,-20.247239,  35.6675778500, 139.7910657109,39.480161,18.844599,16
185994.400015,-102.669568,137.926278,-20.252361,  35.6675778227, 139.7910657382,39.475039,17.485730,16
185994.600015,-102.669711,137.927819,-20.254147,  35.6675778366, 139.7910657366,39.473253,15.514450,16
185994.800015,-102.669286,137.927445,-20.256520,  35.6675778332, 139.7910657413,39.470880,11.635951,16
185995.000015,-102.668079,137.929881,-20.249785,  35.6675778551, 139.7910657547,39.477615,10.437886,16
185995.200015,-102.671117,137.926390,-20.252948,  35.6675778237, 139.7910657211,39.474452,8.203744,16
185995.400015,-102.672172,137.926189,-20.247851,  35.6675778219, 139.7910657094,39.479549,9.637188,16
185995.600015,-102.670476,137.928255,-20.247994,  35.6675778405, 139.7910657282,39.479406,14.644286,16
185995.800014,-102.668781,137.924384,-20.253404,  35.6675778056, 139.7910657469,39.473996,10.993832,16
185996.000014,-102.670779,137.926545,-20.250631,  35.6675778251, 139.7910657248,39.476769,10.841396,16
185996.200014,-102.671227,137.926218,-20.252913,  35.6675778221, 139.7910657199,39.474487,10.837524,16
185996.400014,-102.671813,137.927111,-20.250920,  35.6675778302, 139.7910657134,39.476480,10.766426,16
185996.600014,-102.670085,137.926664,-20.253270,  35.6675778261, 139.7910657325,39.474130,7.419205,17
185996.800014,-102.670363,137.925514,-20.255420,  35.6675778158, 139.7910657294,39.471980,8.799372,16
185997.000014,-102.671618,137.926672,-20.250341,  35.6675778262, 139.7910657156,39.477059,12.441668,17
185997.200014,-102.670939,137.926912,-20.251766,  35.6675778284, 139.7910657231,39.475634,14.710248,17
185997.400014,-102.668988,137.925845,-20.251321,  35.6675778188, 139.7910657446,39.476079,12.842020,17
185997.600014,-102.671745,137.923989,-20.250767,  35.6675778020, 139.7910657142,39.476633,16.494412,17
185997.800014,-102.670364,137.925516,-20.250692,  35.6675778158, 139.7910657294,39.476708,12.056756,17
185998.000014,-102.671495,137.924642,-20.249634,  35.6675778079, 139.7910657169,39.477766,9.870941,17
185998.200014,-102.669859,137.927978,-20.251015,  35.6675778380, 139.7910657350,39.476385,10.509566,17
185998.400014,-102.670525,137.927251,-20.248447,  35.6675778314, 139.7910657276,39.478953,13.753809,17
185998.600014,-102.672869,137.926141,-20.246613,  35.6675778214, 139.7910657017,39.480787,14.331546,17
185998.800014,-102.672039,137.926585,-20.251289,  35.6675778254, 139.7910657109,39.476111,8.278732,17
185999.000013,-102.670195,137.928104,-20.247976,  35.6675778391, 139.7910657313,39.479424,13.502753,17
185999.200013,-102.669524,137.927568,-20.253540,  35.6675778343, 139.7910657387,39.473860,11.506353,17
185999.400013,-102.669998,137.926650,-20.250926,  35.6675778260, 139.7910657335,39.476474,18.077038,17
185999.600013,-102.668995,137.927066,-20.255452,  35.6675778298, 139.7910657446,39.471948,12.898689,17
185999.800013,-102.672046,137.928976,-20.251448,  35.6675778470, 139.7910657108,39.475952,12.327754,17
186000.000013,-102.670968,137.928169,-20.256588,  35.6675778397, 139.7910657227,39.470812,13.398289,17
186000.200013,-102.670604,137.927524,-20.256192,  35.6675778339, 139.7910657268,39.471208,14.439946,17
186000.400013,-102.670333,137.929717,-20.259324,  35.6675778537, 139.7910657298,39.468076,10.394670,17
186000.600013,-102.671549,137.930146,-20.259667,  35.6675778575, 139.7910657163,39.467733,10.152393,16
186000.800013,-102.670741,137.928780,-20.258791,  35.6675778452, 139.7910657253,39.468609,9.352183,17
186001.000013,-102.670012,137.929493,-20.255857,  35.6675778516, 139.7910657333,39.471543,12.195393,17
186001.200013,-102.670288,137.931123,-20.255209,  35.6675778663, 139.7910657303,39.472191,12.289758,17
186001.400013,-102.668163,137.929283,-20.257489,  35.6675778498, 139.7910657538,39.469911,13.827613,16
186001.600013,-102.669756,137.928968,-20.258284,  35.6675778469, 139.7910657361,39.469116,22.473214,17
186001.800013,-102.669827,137.929993,-20.257570,  35.6675778562, 139.7910657354,39.469830,12.816759,16
186002.000013,-102.669191,137.928137,-20.253023,  35.6675778394, 139.7910657424,39.474377,11.028434,16
186002.200012,-102.668986,137.927755,-20.255424,  35.6675778360, 139.7910657447,39.471976,22.536911,16
186002.400012,-102.670541,137.929616,-20.254015,  35.6675778528, 139.7910657275,39.473385,14.685364,16
186002.600012,-102.668771,137.928032,-20.261126,  35.6675778385, 139.7910657470,39.466274,12.503232,16
186002.800012,-102.670720,137.928534,-20.255483,  35.6675778430, 139.7910657255,39.471917,11.935940,16
186003.000012,-102.669649,137.927894,-20.257752,  35.6675778372, 139.7910657373,39.469648,16.589882,16
186003.200012,-102.666820,137.927031,-20.261214,  35.6675778295, 139.7910657686,39.466186,23.119561,16
186003.400012,-102.669910,137.929353,-20.254556,  35.6675778504, 139.7910657344,39.472844,12.453915,16
186003.600012,-102.670514,137.928527,-20.258115,  35.6675778429, 139.7910657278,39.469285,14.857754,16
186003.800012,-102.672710,137.928579,-20.249269,  35.6675778434, 139.7910657035,39.478131,15.098126,16
186004.000012,-102.668196,137.929310,-20.257821,  35.6675778500, 139.7910657534,39.469579,12.398163,17
186004.200012,-102.669906,137.929277,-20.257779,  35.6675778497, 139.7910657345,39.469621,17.437431,17
186004.400012,-102.668351,137.930337,-20.258694,  35.6675778593, 139.7910657517,39.468706,12.552495,17
186004.600012,-102.667221,137.930436,-20.258094,  35.6675778601, 139.7910657642,39.469306,22.482031,17
186004.800012,-102.669653,137.932015,-20.257017,  35.6675778744, 139.7910657373,39.470383,14.293589,17
186005.000012,-102.669044,137.935807,-20.258900,  35.6675779086, 139.7910657440,39.468500,9.775988,17
186005.200012,-102.665766,137.933422,-20.258293,  35.6675778871, 139.7910657803,39.469107,16.475484,17
186005.400012,-102.668215,137.933418,-20.264056,  35.6675778870, 139.7910657532,39.463344,11.972992,16
186005.600011,-102.667369,137.930925,-20.260518,  35.6675778645, 139.7910657625,39.466882,9.617596,16
186005.800011,-102.668787,137.934881,-20.260334,  35.6675779002, 139.7910657469,39.467066,14.750044,17
186006.000011,-102.667435,137.934194,-20.262833,  35.6675778940, 139.7910657618,39.464567,14.201165,17
186006.200011,-102.666732,137.934802,-20.264991,  35.6675778995, 139.7910657696,39.462409,12.787156,17
186006.400011,-102.666418,137.932567,-20.267551,  35.6675778793, 139.7910657731,39.459849,11.902514,17
186006.600011,-102.669810,137.931535,-20.259313,  35.6675778700, 139.7910657356,39.468087,10.227325,17
186006.800011,-102.668753,137.933032,-20.261160,  35.6675778835, 139.7910657472,39.466240,11.979217,16
186007.000011,-102.665955,137.933652,-20.261331,  35.6675778891, 139.7910657782,39.466069,12.246871,16
186007.200011,-102.668071,137.932385,-20.264389,  35.6675778777, 139.7910657548,39.463011,10.909613,16
186007.400011,-102.668821,137.931622,-20.266411,  35.6675778708, 139.7910657465,39.460989,11.395808,17
186007.600011,-102.668262,137.934465,-20.264336,  35.6675778965, 139.7910657527,39.463064,9.579465,17
186007.800011,-102.668537,137.929663,-20.263483,  35.6675778532, 139.7910657496,39.463917,8.768507,16
186008.000011,-102.669377,137.930711,-20.265236,  35.6675778626, 139.7910657403,39.462164,7.502248,16
186008.200011,-102.668261,137.932977,-20.264999,  35.6675778831, 139.7910657527,39.462401,7.950561,16
186008.400011,-102.668179,137.932341,-20.266813,  35.6675778773, 139.7910657536,39.460587,8.186805,16
186008.600011,-102.667191,137.931657,-20.265774,  35.6675778712, 139.7910657645,39.461626,9.076922,16
186008.800010,-102.668633,137.932061,-20.267486,  35.6675778748, 139.7910657486,39.459914,8.714097,17
186009.000010,-102.668765,137.931957,-20.266285,  35.6675778739, 139.7910657471,39.461115,7.761956,17
186009.200010,-102.668734,137.932728,-20.266428,  35.6675778808, 139.7910657475,39.460972,7.205797,17
186009.400010,-102.670109,137.932439,-20.268195,  35.6675778782, 139.7910657322,39.459205,6.405134,17
186009.600010,-102.668368,137.930977,-20.263947,  35.6675778650, 139.7910657515,39.463453,6.643610,17
186009.800010,-102.668673,137.931598,-20.267926,  35.6675778706, 139.7910657481,39.459474,6.002680,16
186010.000010,-102.667155,137.932553,-20.270834,  35.6675778792, 139.7910657649,39.456566,8.296653,17
186010.200010,-102.666979,137.932182,-20.271022,  35.6675778759, 139.7910657669,39.456378,7.757400,17
186010.400010,-102.666375,137.932392,-20.266141,  35.6675778778, 139.7910657735,39.461259,9.855551,17
186010.600010,-102.667293,137.932724,-20.265482,  35.6675778808, 139.7910657634,39.461918,8.820540,17
186010.800010,-102.668041,137.931868,-20.268639,  35.6675778730, 139.7910657551,39.458761,8.625084,17
186011.000010,-102.667114,137.932694,-20.272047,  35.6675778805, 139.7910657654,39.455353,8.040884,17
186011.200010,-102.669003,137.932166,-20.267795,  35.6675778757, 139.7910657445,39.459605,6.619485,17
186011.400010,-102.668875,137.931612,-20.263722,  35.6675778707, 139.7910657459,39.463678,7.674608,17
186011.600010,-102.669874,137.931779,-20.262332,  35.6675778723, 139.7910657348,39.465068,8.439620,17
186011.800010,-102.668080,137.933668,-20.267963,  35.6675778893, 139.7910657547,39.459437,7.178707,17
186012.000010,-102.665486,137.933066,-20.269686,  35.6675778839, 139.7910657834,39.457714,7.236497,17
186012.200009,-102.668065,137.931615,-20.264418,  35.6675778708, 139.7910657548,39.462982,7.012609,17
186012.400009,-102.667954,137.931767,-20.268101,  35.6675778721, 139.7910657561,39.459299,6.534103,17
186012.600009,-102.666012,137.933990,-20.269839,  35.6675778922, 139.7910657776,39.457561,8.976736,17
186012.800009,-102.666266,137.933548,-20.269700,  35.6675778882, 139.7910657747,39.457700,8.398984,16
186013.000009,-102.666031,137.932010,-20.266427,  35.6675778743, 139.7910657773,39.460973,8.983993,16
186013.200009,-102.666356,137.933641,-20.269116,  35.6675778890, 139.7910657737,39.458284,10.937316,17
186013.400009,-102.664669,137.932709,-20.266439,  35.6675778806, 139.7910657924,39.460961,12.979596,17
186013.600009,-102.666680,137.931295,-20.266304,  35.6675778679, 139.7910657702,39.461096,10.814823,17
186013.800009,-102.663869,137.932883,-20.265608,  35.6675778822, 139.7910658012,39.461792,9.777109,17
186014.000009,-102.665974,137.931839,-20.263633,  35.6675778728, 139.7910657780,39.463767,10.721488,17
186014.200009,-102.665814,137.931562,-20.263012,  35.6675778703, 139.7910657797,39.464388,9.474241,17
186014.400009,-102.665947,137.931194,-20.266030,  35.6675778670, 139.7910657783,39.461370,11.394171,17
186014.600009,-102.663988,137.929931,-20.270256,  35.6675778556, 139.7910657999,39.457144,8.095132,17
186014.800009,-102.667394,137.929833,-20.261520,  35.6675778547, 139.7910657623,39.465880,8.110571,17
186015.000009,-102.663361,137.930984,-20.264942,  35.6675778651, 139.7910658069,39.462458,9.774551,17
186015.200009,-102.665923,137.932531,-20.266765,  35.6675778790, 139.7910657785,39.460635,8.479695,16
186015.400008,-102.665918,137.931280,-20.261997,  35.6675778678, 139.7910657786,39.465403,8.995880,16
186015.600008,-102.666153,137.931817,-20.262608,  35.6675778726, 139.7910657760,39.464792,10.317640,17
186015.800008,-102.665855,137.930548,-20.262611,  35.6675778612, 139.7910657793,39.464789,10.522938,17
186016.000008,-102.664626,137.931808,-20.267574,  35.6675778725, 139.7910657929,39.459826,9.449124,17
186016.200008,-102.664545,137.930772,-20.267038,  35.6675778632, 139.7910657938,39.460362,10.026290,17
186016.400008,-102.665825,137.933679,-20.262463,  35.6675778894, 139.7910657796,39.464937,10.303765,17
186016.600008,-102.664988,137.931620,-20.264963,  35.6675778708, 139.7910657889,39.462437,10.745345,17
186016.800008,-102.665341,137.930721,-20.262031,  35.6675778627, 139.7910657850,39.465369,12.057199,17
186017.000008,-102.666103,137.931553,-20.261922,  35.6675778702, 139.7910657765,39.465478,12.497224,17
186017.200008,-102.666428,137.931488,-20.260948,  35.6675778696, 139.7910657729,39.466452,13.421443,17
186017.400008,-102.664131,137.931624,-20.263584,  35.6675778709, 139.7910657983,39.463816,12.756885,17
186017.600008,-102.665266,137.930213,-20.259845,  35.6675778581, 139.7910657858,39.467555,13.648783,17
186017.800008,-102.664819,137.930901,-20.264137,  35.6675778643, 139.7910657907,39.463263,14.085294,17
186018.000008,-102.665537,137.931811,-20.264094,  35.6675778725, 139.7910657828,39.463306,16.217356,17
186018.200008,-102.667265,137.930844,-20.263921,  35.6675778638, 139.7910657637,39.463479,16.480909,17
186018.400008,-102.664202,137.930606,-20.260912,  35.6675778617, 139.7910657976,39.466488,16.633107,17
186018.600008,-102.665557,137.932007,-20.257735,  35.6675778743, 139.7910657826,39.469665,18.811989,17
186018.800007,-102.666879,137.931131,-20.259867,  35.6675778664, 139.7910657680,39.467533,21.808275,17
186019.000007,-102.663877,137.931894,-20.260025,  35.6675778733, 139.7910658012,39.467375,21.081816,17
186019.200007,-102.663888,137.930602,-20.263854,  35.6675778616, 139.7910658010,39.463546,22.430875,17
186019.400007,-102.664997,137.930578,-20.261137,  35.6675778614, 139.7910657888,39.466263,17.976772,17
186019.600007,-102.663848,137.930601,-20.261783,  35.6675778616, 139.7910658015,39.465617,18.938543,17
186019.800007,-102.663228,137.932474,-20.265172,  35.6675778785, 139.7910658083,39.462228,16.680040,17
186020.000007,-102.665837,137.931421,-20.257532,  35.6675778690, 139.7910657795,39.469868,17.349152,17
186020.200007,-102.665322,137.931512,-20.259007,  35.6675778698, 139.7910657852,39.468393,17.782133,17
186020.400007,-102.666457,137.931000,-20.262770,  35.6675778652, 139.7910657726,39.464630,23.357707,16
186020.600007,-102.662903,137.930591,-20.262112,  35.6675778615, 139.7910658119,39.465288,20.062934,17
186020.800007,-102.664565,137.931301,-20.260979,  35.6675778679, 139.7910657935,39.466421,13.401196,17
186021.000007,-102.665656,137.930999,-20.258500,  35.6675778652, 139.7910657815,39.468900,18.593106,17
186021.200007,-102.663449,137.931367,-20.264015,  35.6675778685, 139.7910658059,39.463385,15.800351,17
186021.400007,-102.662459,137.929477,-20.264051,  35.6675778515, 139.7910658168,39.463349,13.379688,17
186021.600007,-102.665787,137.932420,-20.258163,  35.6675778780, 139.7910657800,39.469237,11.227947,17
186021.800007,-102.665899,137.930477,-20.259712,  35.6675778605, 139.7910657788,39.467688,20.811419,17
186022.000006,-102.665004,137.931785,-20.263651,  35.6675778723, 139.7910657887,39.463749,13.479001,17
186022.200006,-102.665336,137.931424,-20.264171,  35.6675778691, 139.7910657850,39.463229,14.758655,17
186022.400006,-102.665949,137.930583,-20.261806,  35.6675778615, 139.7910657782,39.465594,13.429942,17
186022.600006,-102.664305,137.932960,-20.261384,  35.6675778829, 139.7910657964,39.466016,19.176628,17
186022.800006,-102.665081,137.931231,-20.261901,  35.6675778673, 139.7910657878,39.465499,13.033279,16
186023.000006,-102.666024,137.931989,-20.259700,  35.6675778741, 139.7910657774,39.467700,18.073064,16
186023.200006,-102.666328,137.933270,-20.256233,  35.6675778857, 139.7910657741,39.471167,12.529661,16
186023.400006,-102.666561,137.931464,-20.260353,  35.6675778694, 139.7910657715,39.467047,14.053601,16
186023.600006,-102.666994,137.931986,-20.264004,  35.6675778741, 139.7910657667,39.463396,13.047481,16
186023.800006,-102.666423,137.930891,-20.260249,  35.6675778642, 139.7910657730,39.467151,14.394752,16
186024.000006,-102.666567,137.931288,-20.261326,  35.6675778678, 139.7910657714,39.466074,12.681737,17
186024.200006,-102.664863,137.930455,-20.261898,  35.6675778603, 139.7910657902,39.465502,14.899970,17
186024.400006,-102.665291,137.930559,-20.262192,  35.6675778613, 139.7910657855,39.465208,12.517448,17
186024.600006,-102.665727,137.930581,-20.257662,  35.6675778615, 139.7910657807,39.469738,13.520520,17
186024.800006,-102.666142,137.929990,-20.258892,  35.6675778561, 139.7910657761,39.468508,13.171002,17
186025.000006,-102.667323,137.929681,-20.258119,  35.6675778533, 139.7910657631,39.469281,14.672748,17
186025.200006,-102.665567,137.931946,-20.258048,  35.6675778738, 139.7910657825,39.469352,14.788758,17
186025.400005,-102.667124,137.930947,-20.257618,  35.6675778648, 139.7910657653,39.469782,14.157954,17
186025.600005,-102.666481,137.931291,-20.257775,  35.6675778678, 139.7910657724,39.469625,15.774370,17
186025.800005,-102.665279,137.930968,-20.258926,  35.6675778649, 139.7910657857,39.468474,17.084262,17
186026.000005,-102.665911,137.928971,-20.260024,  35.6675778469, 139.7910657787,39.467376,19.067252,17
186026.200005,-102.668584,137.930058,-20.258092,  35.6675778567, 139.7910657491,39.469308,17.727225,17
186026.400005,-102.665412,137.929271,-20.255615,  35.6675778496, 139.7910657842,39.471785,14.130533,17
186026.600005,-102.665729,137.929045,-20.255706,  35.6675778476, 139.7910657807,39.471694,13.903042,17
186026.800005,-102.668467,137.929672,-20.253708,  35.6675778533, 139.7910657504,39.473692,13.190275,17
186027.000005,-102.664471,137.928877,-20.255991,  35.6675778461, 139.7910657946,39.471409,9.380498,17
