352862.600025,17,-102.348548,139.044354,-20.165497,35.667583,139.791069,39.594503,0.712663,1.023232,4,891926.633098,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352862.800025,17,-102.370230,139.069328,-20.149181,35.667584,139.791069,39.610819,0.712664,1.023244,4,891941.485627,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352863.000025,17,-102.388163,139.101307,-20.149680,35.667584,139.791069,39.610320,0.712665,1.023255,4,891956.317995,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352863.200025,17,-102.397811,139.123260,-20.253223,35.667584,139.791069,39.506777,0.712666,1.023267,4,891971.137822,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352863.400025,17,-102.397811,139.111345,-20.249250,35.667584,139.791069,39.510750,0.712667,1.023279,4,891985.987151,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352863.600025,17,-102.413221,139.107811,-20.199414,35.667584,139.791069,39.560586,0.712668,1.023291,4,892000.842422,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352863.800025,17,-102.418390,139.107910,-20.159660,35.667584,139.791069,39.600340,0.712669,1.023303,4,892015.694981,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352864.000025,17,-102.413173,139.096407,-20.098700,35.667584,139.791069,39.661300,0.712670,1.023315,4,892030.562092,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352864.200024,17,-102.404679,139.087537,-19.988513,35.667584,139.791069,39.771487,0.712671,1.023327,4,892045.405650,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352864.400024,17,-102.407821,139.123508,-19.928628,35.667584,139.791069,39.831372,0.712672,1.023338,4,892060.281052,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352864.600024,17,-102.383229,139.166470,-19.972266,35.667585,139.791069,39.787734,0.712673,1.023350,4,892075.096016,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352864.800024,17,-102.392333,139.161358,-19.913581,35.667585,139.791069,39.846419,0.712674,1.023362,4,892089.969293,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352865.000024,17,-102.386104,139.165393,-19.933627,35.667585,139.791069,39.826373,0.712675,1.023374,4,892104.796535,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352865.200024,17,-102.396042,139.148835,-19.887781,35.667584,139.791069,39.872219,0.712676,1.023386,4,892119.626793,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352865.400024,17,-102.409536,139.174130,-19.885840,35.667585,139.791069,39.874160,0.712677,1.023398,4,892134.464300,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352865.600024,17,-102.406561,139.167576,-19.913159,35.667585,139.791069,39.846841,0.712678,1.023410,4,892149.272464,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352865.800024,17,-102.400354,139.168334,-19.911977,35.667585,139.791069,39.848023,0.712679,1.023421,4,892164.096474,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352866.000024,17,-102.392581,139.171786,-19.938396,35.667585,139.791069,39.821604,0.712680,1.023433,4,892178.912828,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352866.200024,17,-102.386311,139.215164,-19.945736,35.667585,139.791069,39.814264,0.712682,1.023445,4,892193.716022,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352866.400024,17,-102.385011,139.216096,-19.947119,35.667585,139.791069,39.812881,0.712683,1.023457,4,892208.553568,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
352866.600024,17,-102.375883,139.231242,-19.962371,35.667585,139.791069,39.797629,0.712684,1.023469,4,892223.361215,0.000000,0.000000,0.000000,5,6,30,51,79,86,83,82,7,33,45,78,9,35,29,49,44
